548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	2
561	2
562	2
563	2
564	2
565	2
566	2
567	2
568	2
569	2
570	2
571	2
572	2
573	1
574	1
575	1
576	1
577	1
578	1
579	1
580	1
581	1
582	1
583	1
584	1
585	1
586	1
587	1
588	1
589	3
590	3
591	3
592	3
593	3
594	3
595	3
596	3
597	3
598	3
599	3
600	3
601	3
602	3
603	3
604	3
605	3
606	3
607	3
608	3
609	3
610	3
611	3
612	3
613	3
614	3
615	2
616	2
617	2
618	2
619	2
620	2
621	2
622	2
623	2
624	2
625	2
626	2
627	2
628	2
629	2
630	2
631	4
632	4
633	4
634	4
635	4
636	4
637	4
638	4
639	4
640	4
641	4
642	4
643	4
644	2
645	2
646	2
647	2
648	2
649	2
650	2
651	2
652	2
653	2
654	2
655	2
656	2
657	2
658	2
659	3
660	1
661	1
662	1
663	1
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	1
672	1
673	1
674	1
675	1
676	1
677	1
678	1
679	1
680	1
681	1
682	1
683	1
684	1
685	1
686	1
687	4
688	4
689	4
690	4
691	4
692	4
693	4
694	4
695	4
696	4
697	4
698	4
699	4
700	4
701	4
702	4
703	4
704	4
705	4
706	4
707	4
708	4
709	4
710	4
711	4
712	4
713	4
714	4
715	4
716	4
717	4
718	4
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	1
734	1
735	1
736	1
737	1
738	1
739	1
740	1
741	1
742	4
743	4
744	4
745	4
746	4
747	4
748	4
749	4
750	4
751	4
752	4
753	4
754	4
755	4
756	4
757	4
758	4
759	4
760	4
761	4
762	4
763	4
764	4
765	4
766	4
767	4
768	4
769	4
770	4
771	4
772	4
773	4
774	4
775	4
776	4
777	4
778	4
779	4
780	0
781	4
782	4
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	3
814	3
815	3
816	3
817	3
818	3
819	3
820	3
821	3
822	3
823	3
824	3
825	3
826	3
827	1
828	1
829	1
830	1
831	1
832	1
833	1
834	1
835	1
836	1
837	1
838	1
839	1
840	1
841	1
842	1
843	3
844	3
845	3
846	3
847	3
848	3
849	3
850	3
851	3
852	3
853	3
854	3
855	1
856	1
857	1
858	1
859	1
860	1
861	1
862	1
863	1
864	1
865	1
866	1
867	1
868	3
869	3
870	3
871	3
872	3
873	3
874	3
875	3
876	3
877	3
878	3
879	3
880	3
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	3
912	3
913	3
914	3
915	3
916	3
917	3
918	3
919	3
920	3
921	3
922	3
923	3
924	3
925	4
926	4
927	4
928	4
929	4
930	4
931	4
932	4
933	4
934	4
935	4
936	4
937	4
938	4
939	4
940	4
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	4
957	4
958	4
959	4
960	4
961	4
962	4
963	4
964	4
965	4
966	4
967	4
968	4
969	4
970	4
971	4
972	4
973	4
974	4
975	4
976	4
977	4
978	4
979	4
980	4
981	4
982	4
983	4
984	4
985	4
986	4
987	4
988	4
989	4
990	4
991	4
992	4
993	4
994	4
995	4
996	4
997	4
998	4
999	4
1000	4
1001	4
1002	4
1003	4
1004	4
1005	4
1006	4
1007	4
1008	4
1009	4
1010	4
1011	4
1012	4
1013	4
1014	2
1015	2
1016	2
1017	2
1018	2
1019	2
1020	2
1021	2
1022	2
1023	2
1024	2
1025	2
1026	2
1027	2
1028	4
1029	4
1030	4
1031	4
1032	4
1033	4
1034	4
1035	4
1036	4
1037	4
1038	1
1039	1
1040	1
1041	1
1042	1
1043	1
1044	1
1045	1
1046	1
1047	1
1048	1
1049	1
1050	1
1051	1
1052	1
1053	1
1054	1
1055	4
1056	4
1057	4
1058	4
1059	4
1060	4
1061	4
1062	4
1063	4
1064	4
1065	4
1066	4
1067	4
1068	4
1069	4
1070	4
1071	4
1072	2
1073	2
1074	2
1075	2
1076	2
1077	2
1078	2
1079	2
1080	2
1081	2
1082	2
1083	2
1084	2
1085	2
1086	2
1087	2
1088	2
1089	2
1090	2
1091	2
1092	2
1093	2
1094	2
1095	2
1096	2
1097	2
1098	2
1099	2
1100	2
1101	2
1102	2
1103	2
1104	2
1105	2
1106	2
1107	2
1108	3
1109	3
1110	3
1111	3
1112	3
1113	3
1114	3
1115	3
1116	3
1117	3
1118	3
1119	3
1120	3
1121	3
1122	3
1123	3
1124	3
1125	3
1126	3
1127	2
1128	2
1129	2
1130	2
1131	2
1132	2
1133	2
1134	2
1135	2
1136	2
1137	2
1138	2
1139	2
1140	2
1141	2
1142	2
1143	2
1144	2
1145	2
1146	2
1147	2
1148	2
1149	2
1150	2
1151	2
1152	2
1153	2
1154	2
1155	2
1156	2
1157	2
1158	2
1159	2
1160	2
1161	2
1162	2
1163	2
1164	2
1165	2
1166	2
1167	2
1168	2
1169	2
1170	2
1171	2
1172	2
1173	2
1174	2
1175	2
1176	2
1177	2
1178	2
1179	2
1180	2
1181	2
1182	2
1183	2
1184	2
1185	2
1186	2
1187	2
1188	2
1189	2
1190	2
1191	2
1192	2
1193	2
1194	2
1195	2
1196	2
1197	2
1198	2
1199	2
1200	2
1201	2
1202	2
1203	2
1204	2
1205	2
1206	2
1207	2
1208	2
1209	2
1210	2
1211	2
1212	2
1213	2
1214	2
1215	2
1216	2
1217	2
1218	2
1219	2
1220	2
1221	2
1222	2
1223	2
1224	2
1225	2
1226	2
1227	2
1228	2
1229	2
1230	2
1231	2
1232	2
1233	2
1234	2
1235	2
1236	2
1237	2
1238	2
1239	2
1240	2
1241	2
1242	2
1243	2
1244	2
1245	2
1246	2
1247	2
1248	2
1249	2
1250	2
1251	2
1252	2
1253	2
1254	2
1255	2
1256	2
1257	2
1258	2
1259	2
1260	2
1261	2
1262	2
1263	2
1264	2
1265	2
1266	2
1267	2
1268	2
1269	2
1270	2
1271	2
1272	2
1273	0
1274	0
1275	0
1276	0
1277	0
1278	0
1279	0
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	0
1290	0
1291	0
1292	0
1293	0
1294	0
1295	0
1296	0
1297	0
1298	0
1299	0
1300	0
1301	3
1302	3
1303	3
1304	3
1305	3
1306	3
1307	3
1308	3
1309	3
1310	3
1311	3
1312	3
1313	3
1314	3
1315	3
1316	3
1317	3
1318	3
1319	3
1320	3
1321	3
1322	3
1323	3
1324	3
1325	3
1326	3
1327	3
1328	3
1329	3
1330	3
1331	3
1332	3
1333	3
1334	3
1335	3
1336	3
1337	3
1338	3
1339	4
1340	4
1341	4
1342	4
1343	4
1344	4
1345	4
1346	4
1347	4
1348	4
1349	4
1350	4
1351	4
1352	4
1353	4
1354	4
1355	4
1356	4
1357	4
1358	4
1359	4
1360	4
1361	4
1362	4
1363	4
1364	4
1365	4
1366	4
1367	4
1368	4
1369	4
1370	4
1371	4
1372	4
1373	4
1374	4
1375	4
1376	4
1377	4
1378	4
1379	4
1380	4
1381	4
1382	4
1383	3
1384	3
1385	3
1386	3
1387	3
1388	3
1389	3
1390	3
1391	3
1392	3
1393	3
1394	3
1395	3
1396	3
1397	3
1398	3
1399	3
1400	3
1401	3
1402	3
1403	3
1404	3
1405	3
1406	2
1407	2
1408	2
1409	2
1410	2
1411	2
1412	2
1413	2
1414	2
1415	2
1416	2
1417	2
1418	2
1419	2
1420	2
1421	2
1422	2
1423	2
1424	2
1425	2
1426	2
1427	2
1428	2
1429	2
1430	2
1431	2
1432	2
1433	2
1434	2
1435	2
1436	2
1437	2
1438	2
1439	2
1440	2
1441	2
1442	2
1443	2
1444	2
1445	2
1446	2
1447	2
1448	2
1449	2
1450	2
1451	2
1452	2
1453	2
1454	2
1455	2
1456	2
1457	2
1458	2
1459	2
1460	2
1461	2
1462	2
1463	2
1464	2
1465	2
1466	2
1467	2
1468	2
1469	2
1470	2
1471	2
1472	2
1473	2
1474	2
1475	2
1476	2
1477	2
1478	2
1479	2
1480	2
1481	2
1482	2
1483	2
1484	2
1485	2
1486	2
1487	2
1488	2
1489	2
1490	2
1491	2
1492	2
1493	2
1494	2
1495	2
1496	2
1497	4
1498	4
1499	4
1500	4
1501	4
1502	4
1503	4
1504	4
1505	4
1506	4
1507	4
1508	4
1509	4
1510	4
1511	4
1512	4
1513	4
1514	4
1515	4
1516	4
1517	4
1518	4
1519	4
1520	4
1521	4
1522	4
1523	4
1524	4
1525	4
1526	4
1527	4
1528	4
1529	4
1530	4
1531	4
1532	4
1533	4
1534	4
1535	4
1536	4
1537	4
1538	4
1539	4
1540	4
1541	4
1542	4
1543	4
1544	4
1545	4
1546	4
1547	4
1548	4
1549	4
1550	4
1551	4
1552	4
1553	4
1554	4
1555	4
1556	4
1557	4
1558	4
1559	4
1560	4
1561	4
1562	4
1563	4
1564	4
1565	3
1566	3
1567	3
1568	3
1569	3
1570	3
1571	3
1572	3
1573	3
1574	3
1575	3
1576	3
1577	3
1578	3
1579	3
1580	3
1581	3
1582	3
1583	3
1584	3
1585	3
1586	3
1587	3
1588	3
1589	3
1590	3
1591	3
1592	3
1593	3
1594	3
1595	3
1596	3
1597	3
1598	3
1599	3
1600	3
1601	3
1602	3
1603	3
1604	3
1605	3
1606	3
1607	3
1608	3
1609	3
1610	3
1611	3
1612	3
1613	3
1614	3
1615	3
1616	1
1617	1
1618	1
1619	1
1620	1
1621	1
1622	1
1623	1
1624	1
1625	1
1626	1
1627	1
1628	1
1629	1
1630	1
1631	1
1632	1
1633	1
1634	1
1635	1
1636	1
1637	1
1638	1
1639	1
1640	1
1641	1
1642	1
1643	1
1644	1
1645	1
1646	1
1647	1
1648	1
1649	1
1650	1
1651	1
1652	1
1653	1
1654	1
1655	1
1656	1
1657	1
1658	1
1659	1
1660	1
1661	1
1662	1
1663	1
1664	1
1665	1
1666	1
1667	1
1668	1
1669	1
1670	1
1671	1
1672	1
1673	1
1674	1
1675	1
1676	1
1677	1
1678	1
1679	1
1680	1
1681	1
1682	1
1683	1
1684	1
1685	1
1686	1
1687	1
1688	1
1689	1
1690	1
1691	1
1692	1
1693	1
1694	1
1695	1
1696	1
1697	1
1698	1
1699	1
1700	1
1701	1
1702	1
1703	1
1704	1
1705	1
1706	1
1707	1
1708	1
1709	1
1710	1
1711	1
1712	1
1713	1
1714	1
1715	1
1716	1
1717	1
1718	1
1719	1
1720	1
1721	1
1722	1
1723	1
1724	1
1725	1
1726	1
1727	1
1728	1
1729	1
1730	1
1731	1
1732	1
1733	1
1734	1
1735	1
1736	1
1737	1
1738	1
1739	1
1740	1
1741	1
1742	1
1743	1
1744	1
1745	1
1746	1
1747	1
1748	1
1749	1
1750	1
1751	1
1752	1
1753	1
1754	1
1755	1
1756	1
1757	1
1758	1
1759	1
1760	1
1761	1
1762	1
1763	1
1764	1
1765	1
1766	1
1767	1
1768	1
1769	1
1770	1
1771	1
1772	1
1773	1
1774	1
1775	1
1776	1
1777	1
1778	1
1779	1
1780	1
1781	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	1
1788	1
1789	1
1790	1
1791	1
1792	1
1793	1
1794	1
1795	1
1796	1
1797	1
1798	1
1799	1
1800	1
1801	1
1802	1
1803	1
1804	1
1805	1
1806	1
1807	1
1808	1
1809	1
1810	1
1811	1
1812	1
1813	1
1814	1
1815	1
1816	1
1817	1
1818	1
1819	1
1820	1
1821	1
1822	1
1823	1
1824	1
1825	1
1826	1
1827	1
1828	3
1829	3
1830	3
1831	3
1832	3
1833	3
1834	3
1835	3
1836	3
1837	3
1838	3
1839	3
1840	3
1841	3
1842	3
1843	3
1844	3
1845	3
1846	3
1847	3
1848	3
1849	3
1850	3
1851	3
1852	3
1853	3
1854	3
1855	3
1856	3
1857	3
1858	3
1859	3
1860	3
1861	3
1862	3
1863	3
1864	0
1865	0
1866	0
1867	0
1868	0
1869	0
1870	0
1871	0
1872	0
1873	0
1874	0
1875	0
1876	0
1877	0
1878	0
1879	0
1880	0
1881	0
1882	0
1883	0
1884	0
1885	0
1886	0
1887	0
1888	0
1889	0
1890	0
1891	0
1892	0
1893	0
1894	0
1895	0
1896	1
1897	1
1898	1
1899	1
1900	1
1901	1
1902	1
1903	1
1904	1
1905	1
1906	1
1907	1
1908	1
1909	1
1910	1
1911	1
1912	1
1913	1
1914	1
1915	1
1916	1
1917	1
1918	1
1919	1
1920	1
1921	1
1922	1
1923	1
1924	1
1925	1
1926	1
1927	1
1928	1
1929	1
1930	1
1931	1
1932	1
1933	1
1934	1
1935	1
1936	1
1937	1
1938	1
1939	1
1940	1
1941	1
1942	1
1943	1
1944	1
1945	1
1946	1
1947	1
1948	1
1949	1
1950	1
1951	1
1952	1
1953	1
1954	1
1955	1
1956	1
1957	1
1958	1
1959	1
1960	1
1961	1
1962	1
1963	1
1964	1
1965	1
1966	1
1967	1
1968	4
1969	4
1970	4
1971	4
1972	4
1973	4
1974	4
1975	4
1976	4
1977	4
1978	4
1979	4
1980	4
1981	4
1982	4
1983	4
1984	4
1985	4
1986	4
1987	4
1988	4
1989	4
1990	4
1991	4
1992	4
1993	4
1994	4
1995	4
1996	4
1997	4
1998	4
1999	4
2000	4
2001	4
2002	4
2003	4
2004	4
2005	4
2006	4
2007	4
2008	4
2009	4
2010	4
2011	4
2012	4
2013	4
2014	4
2015	4
2016	4
2017	4
2018	4
2019	4
2020	4
2021	4
2022	4
2023	4
2024	4
2025	4
2026	4
2027	4
2028	4
2029	4
2030	4
2031	4
2032	4
2033	4
2034	4
2035	4
2036	4
2037	4
2038	4
2039	4
2040	4
2041	4
2042	4
2043	4
2044	4
2045	4
2046	4
2047	4
2048	4
2049	4
2050	2
2051	2
2052	2
2053	2
2054	2
2055	2
2056	2
2057	2
2058	2
2059	2
2060	2
2061	2
2062	2
2063	2
2064	2
2065	2
2066	2
2067	2
2068	2
2069	2
2070	2
2071	2
2072	2
2073	2
2074	2
2075	2
2076	2
2077	2
2078	2
2079	2
2080	2
2081	2
2082	2
2083	2
2084	2
2085	2
2086	2
2087	2
2088	2
2089	2
2090	2
2091	2
2092	2
2093	2
2094	2
2095	2
2096	2
2097	2
2098	2
2099	2
2100	2
2101	2
2102	2
2103	2
2104	2
2105	2
2106	2
2107	2
2108	2
2109	2
2110	2
2111	2
2112	2
2113	2
2114	2
2115	2
2116	2
2117	2
2118	2
2119	2
2120	2
2121	2
2122	2
2123	2
2124	2
2125	2
2126	2
2127	0
2128	0
2129	0
2130	0
2131	0
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0
2141	0
2142	0
2143	0
2144	0
2145	0
2146	0
2147	0
2148	0
2149	0
2150	0
2151	0
2152	0
2153	0
2154	0
2155	0
2156	0
2157	0
2158	0
2159	0
2160	0
2161	0
2162	0
2163	0
2164	0
2165	0
2166	0
2167	0
2168	0
2169	0
2170	0
2171	0
2172	0
2173	0
2174	0
2175	0
2176	0
2177	0
2178	0
2179	0
2180	0
2181	0
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0
2190	0
2191	0
2192	0
2193	0
2194	0
2195	0
2196	0
2197	0
2198	0
2199	0
2200	0
2201	0
2202	0
2203	0
2204	0
2205	0
2206	0
2207	0
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0
2214	0
2215	0
2216	0
2217	0
2218	0
2219	0
2220	0
2221	0
2222	0
2223	0
2224	0
2225	0
2226	0
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	0
2235	0
2236	0
2237	0
2238	0
2239	0
2240	0
2241	0
2242	0
2243	0
2244	0
2245	0
2246	0
2247	0
2248	0
2249	0
2250	0
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	0
2260	0
2261	0
2262	0
2263	0
2264	0
2265	0
2266	0
2267	0
2268	0
2269	0
2270	0
2271	0
2272	0
2273	0
2274	0
2275	0
2276	0
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0
2291	0
2292	0
2293	0
2294	0
2295	0
2296	0
2297	0
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	0
2308	0
2309	0
2310	0
2311	0
2312	0
2313	0
2314	0
2315	0
2316	0
2317	0
2318	0
2319	0
2320	0
2321	0
2322	0
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	0
2336	0
2337	0
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	0
2371	0
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	0
2382	0
2383	0
2384	0
2385	0
2386	0
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0
2393	0
2394	0
2395	0
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	4
2405	4
2406	4
2407	4
2408	4
2409	4
2410	4
2411	4
2412	4
2413	4
2414	4
2415	4
2416	4
2417	4
2418	4
2419	4
2420	4
2421	4
2422	4
2423	4
2424	4
2425	4
2426	4
2427	4
2428	4
2429	4
2430	4
2431	4
2432	4
2433	4
2434	4
2435	4
2436	4
2437	4
2438	4
2439	4
2440	4
2441	4
2442	4
2443	4
2444	4
2445	4
2446	4
2447	4
2448	4
2449	4
2450	4
2451	4
2452	4
2453	4
2454	4
2455	4
2456	4
2457	4
2458	4
2459	4
2460	4
2461	4
2462	4
2463	4
2464	4
2465	4
2466	4
2467	4
2468	4
2469	4
2470	4
2471	4
2472	4
2473	4
2474	4
2475	4
2476	4
2477	4
2478	4
2479	4
2480	4
2481	4
2482	4
2483	4
2484	4
2485	4
2486	4
2487	4
2488	4
2489	4
2490	4
2491	4
2492	4
2493	4
2494	4
2495	4
2496	4
2497	4
2498	4
2499	4
2500	4
2501	4
2502	4
2503	4
2504	4
2505	4
2506	4
2507	4
2508	4
2509	4
2510	4
2511	4
2512	4
2513	4
2514	4
2515	4
2516	4
2517	4
2518	4
2519	4
2520	4
2521	4
2522	4
2523	4
2524	4
2525	4
2526	4
2527	4
2528	4
2529	4
2530	4
2531	4
2532	4
2533	4
2534	4
2535	4
2536	4
2537	4
2538	4
2539	4
2540	4
2541	4
2542	4
2543	4
2544	4
2545	4
2546	4
2547	4
2548	4
2549	4
2550	4
2551	4
2552	4
2553	4
2554	4
2555	4
2556	4
2557	4
2558	4
2559	4
2560	4
2561	4
2562	4
2563	4
2564	4
2565	4
2566	4
2567	4
2568	4
2569	4
2570	4
2571	4
2572	4
2573	4
2574	4
2575	4
2576	4
2577	4
2578	4
2579	4
2580	4
2581	4
2582	4
2583	4
2584	4
2585	4
2586	4
2587	4
2588	4
2589	4
2590	4
2591	4
2592	4
2593	4
2594	4
2595	4
2596	4
2597	4
2598	4
2599	4
2600	4
2601	4
2602	4
2603	4
2604	4
2605	4
2606	4
2607	4
2608	4
2609	4
2610	4
2611	4
2612	4
2613	4
2614	4
2615	4
2616	4
2617	4
2618	4
2619	4
2620	4
2621	4
2622	4
2623	4
2624	4
2625	4
2626	4
2627	4
2628	4
2629	4
2630	4
2631	4
2632	4
2633	4
2634	4
2635	4
2636	4
2637	4
2638	4
2639	4
2640	4
2641	4
2642	4
2643	4
2644	4
2645	4
2646	4
2647	4
2648	4
2649	4
2650	4
2651	4
2652	4
2653	4
2654	4
2655	4
2656	4
2657	4
2658	4
2659	4
2660	4
2661	4
2662	4
2663	4
2664	4
2665	4
2666	4
2667	4
2668	4
2669	4
2670	4
2671	4
2672	4
2673	4
2674	4
2675	4
2676	4
2677	4
2678	4
2679	4
2680	4
2681	4
2682	4
2683	4
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	0
2718	0
2719	0
2720	0
2721	0
2722	0
2723	0
2724	0
2725	0
2726	0
2727	0
2728	0
2729	0
2730	0
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	0
2744	0
2745	0
2746	0
2747	0
2748	0
2749	0
2750	0
2751	0
2752	0
2753	0
2754	0
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	0
2766	0
2767	0
2768	0
2769	0
2770	0
2771	0
2772	0
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	0
2790	0
2791	0
2792	0
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	0
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	0
2814	0
2815	0
2816	0
2817	0
2818	0
2819	0
2820	0
2821	0
2822	0
2823	0
2824	0
2825	0
2826	0
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	0
2838	0
2839	0
2840	0
2841	0
2842	0
2843	0
2844	0
2845	0
2846	0
2847	0
2848	0
2849	0
2850	0
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	0
2862	0
2863	0
2864	0
2865	0
2866	0
2867	0
2868	0
2869	0
2870	0
2871	0
2872	0
2873	0
2874	0
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	0
2886	0
2887	0
2888	0
2889	0
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	0
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	0
2915	0
2916	0
2917	0
2918	0
2919	0
2920	1
2921	1
2922	1
2923	1
2924	1
2925	1
2926	1
2927	1
2928	1
2929	1
2930	1
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	0
2958	0
2959	0
2960	0
2961	0
2962	0
2963	0
2964	0
2965	0
2966	0
2967	0
2968	0
2969	0
2970	0
2971	3
2972	3
2973	3
2974	3
2975	3
2976	3
2977	3
2978	3
2979	3
2980	3
2981	3
2982	3
2983	3
2984	3
2985	3
2986	3
2987	3
2988	3
2989	3
2990	3
2991	3
2992	3
2993	3
2994	3
2995	3
2996	3
2997	3
2998	3
2999	3
